SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018
050,3,5,12,023,Florida,Columbia County,67531,67526,67553,67309,67879,67415,67784,68197,69217,69825,70503,27,-244,570,-464,369,413,1020,608,678,194,769,783,779,830,853,817,789,784,210,746,729,767,799,748,783,823,845,-16,23,54,12,31,105,34,-34,-61,4,29,18,22,4,17,26,25,34,45,-290,490,-498,339,294,960,617,704,49,-261,508,-476,343,311,986,642,738,-6,-6,8,0,-5,-3,0,0,1,4606,4609,4658,4954,4913,4969,5090,5025,4937,4988,11.404250271,11.583868391,11.515662188,12.278197324,12.545870379,11.89107369,11.349088765,11.173821333,11.063160861,10.784980915,11.338270729,11.81961405,11.001536979,11.396218726,11.838149624,12.043213044,0.3410894099,0.7988874752,0.1773914586,0.4585832735,1.5443333995,0.4948549638,-0.489060859,-0.869391711,0.430069256,0.2662958251,0.3252176741,0.0591720353,0.2500349314,0.3784185018,0.359603573,0.4845789864,-4.30069256,7.249164127,-7.361745532,5.0148299913,4.3241335187,13.972375449,8.8750161822,10.033635483,-3.870623304,7.5154599521,-7.036527858,5.0740020266,4.57416845,14.350793951,9.2346197552,10.518214469
050,3,5,12,027,Florida,DeSoto County,34862,34862,34933,34841,35006,34905,35344,35650,36261,37252,37489,71,-92,165,-101,439,306,611,991,237,101,423,382,357,380,371,372,376,380,55,311,278,300,295,325,300,370,344,46,112,104,57,85,46,72,6,36,15,176,119,79,93,217,271,227,232,15,-384,-55,-235,259,47,269,755,-33,30,-208,64,-156,352,264,540,982,199,-5,4,-3,-2,2,-4,-1,3,2,3798,3793,3772,3803,3830,3835,3762,3746,3783,3575,12.124860263,10.93819348,10.212985081,10.81865934,10.451587458,10.34612229,10.229483221,10.168448375,8.9144953708,7.9602559881,8.5823404042,8.3986960668,9.1557032989,8.3436470081,10.066246786,9.2051216869,3.2103648924,2.9779374919,1.6306446768,2.4199632735,1.2958841592,2.0024752819,0.1632364344,0.9633266882,5.0448591166,3.4074477071,2.2600163064,2.6477245228,6.1131926642,7.537094464,6.1757784337,6.2081053237,-11.00696535,-1.574870789,-6.722833317,7.3737704451,1.324055554,7.4814701506,20.540584658,-0.883049464,-5.962106229,1.8325769181,-4.46281701,10.021494968,7.4372482182,15.018564615,26.716363092,5.3250558596
050,3,5,12,029,Florida,Dixie County,16422,16422,16401,16405,16154,16083,16038,16352,16461,16636,16700,-21,4,-251,-71,-45,314,109,175,64,37,158,131,175,169,145,152,153,147,49,209,187,204,246,223,218,205,228,-12,-51,-56,-29,-77,-78,-66,-52,-81,2,6,2,0,-3,-3,-3,-3,-3,-8,51,-202,-39,38,388,178,230,146,-6,57,-200,-39,35,385,175,227,143,-3,-2,5,-3,-3,7,0,0,2,1430,1430,1430,1444,1430,1440,1633,1722,1757,1761,9.6323843199,8.0469301883,10.85708968,10.522710999,8.953380673,9.2646207296,9.2455509563,8.8192944564,12.741571664,11.486839276,12.656264541,15.317082283,13.769682001,13.287416573,12.387829713,13.678905688,-3.109187344,-3.439909088,-1.799174861,-4.794371284,-4.816301328,-4.022795843,-3.142278756,-4.859611231,0.3657867463,0.122853896,0,-0.186793686,-0.185242359,-0.182854357,-0.181285313,-0.179985601,3.1091873438,-12.4082435,-2.419579986,2.3660533607,23.958011732,10.849358486,13.898540653,8.7592992561,3.4749740901,-12.2853896,-2.419579986,2.1792596744,23.772769373,10.666504129,13.71725534,8.5793136549
050,3,5,12,031,Florida,Duval County,864263,864267,865637,872297,880095,885975,896743,910584,925996,937642,950181,1370,6660,7798,5880,10768,13841,15412,11646,12539,3021,12575,12388,12308,12666,12819,13164,13189,13068,1751,7034,7282,7553,7661,7806,7910,8557,8701,1270,5541,5106,4755,5005,5013,5254,4632,4367,639,2581,3153,2864,3043,3675,4089,3975,4159,-437,-1361,-344,-1620,2743,5127,6044,3036,3999,202,1220,2809,1244,5786,8802,10133,7011,8158,-102,-101,-117,-119,-23,26,25,3,14,19985,20195,20282,20303,20066,20833,21057,21199,20846,20814,14.471205466,14.138389128,13.938292367,14.209762845,14.185590101,14.335340688,14.154036353,13.844518263,8.0946687274,8.3109258659,8.5534548461,8.5947412883,8.6381711777,8.6138365876,9.183113888,9.2180252068,6.3765367384,5.8274632616,5.3848375206,5.615021557,5.5474189231,5.7215041,4.9709224646,4.6264930558,2.9701933445,3.5985099224,3.2433595497,3.4138882313,4.0667792823,4.4528416949,4.2658499129,4.406133414,-1.566227486,-0.392606221,-1.834581868,3.0773235027,5.6735720763,6.5817987782,3.2581434807,4.2366259972,1.4039658583,3.2059037019,1.4087776815,6.491211734,9.7403513587,11.034640473,7.5239933936,8.6427594112
050,3,5,12,033,Florida,Escambia County,297619,297620,298039,299357,303397,306677,307951,309332,311537,313258,315534,419,1318,4040,3280,1274,1381,2205,1721,2276,1000,3817,3941,3839,3836,3853,3933,3992,3888,753,3017,3029,3241,3087,3341,3332,3405,3453,247,800,912,598,749,512,601,587,435,226,356,1279,730,668,889,682,495,334,-23,181,1819,1923,-87,23,933,646,1503,203,537,3098,2653,581,912,1615,1141,1837,-31,-19,30,29,-56,-43,-11,-7,4,17959,18042,18482,19607,20906,19756,19673,18081,17851,17839,12.778793296,13.076644867,12.585358497,12.482347046,12.483739225,12.669339265,12.778591378,12.366569549,10.100502849,10.050534712,10.624940581,10.045100451,10.82485667,10.733343105,10.899575061,10.98296416,2.6782904472,3.0261101544,1.9604179165,2.4372465947,1.6588825547,1.9359961602,1.8790163174,1.3836053894,1.191839249,4.2438540433,2.3931523061,2.1736725304,2.8803644358,2.1969207675,1.5845197225,1.0623544829,0.6059632137,6.0356297926,6.3041532667,-0.283098069,0.0745201148,3.0054649209,2.0678782641,4.780595173,1.7978024627,10.279483836,8.6973055728,1.8905744613,2.9548845505,5.2023856884,3.6523979865,5.8429496558
050,3,5,12,035,Florida,Flagler County,95696,95703,96077,97465,98447,99816,101922,104420,107351,109937,112067,374,1388,982,1369,2106,2498,2931,2586,2130,227,805,875,747,801,814,798,808,796,226,1039,1111,1227,1186,1209,1288,1279,1319,1,-234,-236,-480,-385,-395,-490,-471,-523,40,211,163,176,102,110,134,141,160,323,1390,1047,1651,2330,2745,3274,2905,2482,363,1601,1210,1827,2432,2855,3408,3046,2642,10,21,8,22,59,38,13,11,11,684,684,684,684,684,684,684,684,684,684,8.3186078474,8.9325819756,7.5354453428,7.9409927728,7.8898139981,7.5364426668,7.4371341261,7.1710419632,10.736687644,11.341826943,12.377498575,11.757824505,11.718409243,12.164082901,11.772394242,11.882668781,-2.418079797,-2.409244967,-4.842053232,-3.816831732,-3.828595245,-4.627640234,-4.335260116,-4.711626818,2.1804052867,1.6640124137,1.7754195185,1.0112125628,1.0661910808,1.2655179416,1.2978167225,1.44141547,14.363807339,10.688472375,16.654645597,23.099267367,26.60631379,30.920192094,26.738706233,22.359957478,16.544212626,12.352484789,18.430065116,24.110479929,27.672504871,32.185710036,28.036522956,23.801372948
050,3,5,12,037,Florida,Franklin County,11549,11549,11522,11469,11608,11521,11658,11706,11830,11752,11736,-27,-53,139,-87,137,48,124,-78,-16,28,105,106,105,104,110,97,98,96,54,127,119,132,129,134,136,127,100,-26,-22,-13,-27,-25,-24,-39,-29,-4,5,5,9,7,16,12,16,15,16,-7,-34,139,-67,142,60,148,-65,-28,-2,-29,148,-60,158,72,164,-50,-12,1,-2,4,0,4,0,-1,1,0,1828,1818,1797,1842,1799,1927,1860,1790,1672,1464,9.13400896,9.1866360445,9.0795105711,8.9736399327,9.4161958569,8.2426920462,8.3114239674,8.174386921,11.047801314,10.313298956,11.414241861,11.130764917,11.470638589,11.556764106,10.770926978,8.514986376,-1.913792354,-1.126662911,-2.33473129,-2.157124984,-2.054442732,-3.31407206,-2.459503011,-0.340599455,0.4349528076,0.7799974,0.6053007047,1.3805599896,1.0272213662,1.3596193066,1.2721567297,1.3623978202,-2.957679092,12.046626511,-5.79359246,12.252469908,5.136106831,12.576478586,-5.512679162,-2.384196185,-2.522726284,12.826623911,-5.188291755,13.633029898,6.1633281972,13.936097893,-4.240522432,-1.021798365
050,3,5,12,039,Florida,Gadsden County,46389,47744,47793,47366,46581,46090,46119,46051,46051,45972,45894,49,-427,-785,-491,29,-68,0,-79,-78,157,593,580,532,539,559,563,560,541,70,446,446,496,449,468,482,454,479,87,147,134,36,90,91,81,106,62,17,76,46,68,23,36,46,43,46,-52,-657,-991,-602,-82,-191,-126,-227,-186,-35,-581,-945,-534,-59,-155,-80,-184,-140,-3,7,26,7,-2,-4,-1,-1,0,3518,3496,3451,3150,3084,3402,3498,3493,3496,3157,12.463350813,12.347387357,11.481477485,11.690832782,12.129760226,12.225575992,12.170870326,11.778024514,9.3737849284,9.4947151053,10.704535399,9.7387456756,10.155148096,10.466656533,9.8670984428,10.428232425,3.0895658845,2.8526722514,0.7769420854,1.9520871065,1.9746121298,1.7589194589,2.3037718831,1.3497920885,1.5973265797,0.979275549,1.4675572725,0.498866705,0.7811652381,0.9988925322,0.9345489715,1.0014586463,-13.80846793,-21.0970015,-12.99219821,-1.778568253,-4.144515569,-2.736096936,-4.933549221,-4.049376265,-12.21114135,-20.11772595,-11.52464093,-1.279701548,-3.363350331,-1.737204404,-3.99900025,-3.047917619
050,3,5,12,041,Florida,Gilchrist County,16939,16941,16999,16990,16892,16953,16987,17369,17598,17865,18256,58,-9,-98,61,34,382,229,267,391,49,179,188,216,170,195,195,179,194,19,166,183,195,187,196,180,182,203,30,13,5,21,-17,-1,15,-3,-9,2,6,5,2,2,2,2,2,2,28,-28,-108,37,51,378,212,268,397,30,-22,-103,39,53,380,214,270,399,-2,0,0,1,-2,3,0,0,1,1128,1127,1136,1144,1139,1150,1167,1180,1186,1191,10.532819442,11.097337819,12.764071502,10.017678256,11.351728956,11.15337318,10.095028621,10.741673819,9.7678660743,10.802195856,11.523120106,11.019446081,11.40994295,10.295421397,10.264219045,11.239998893,0.7649533673,0.2951419633,1.2409513961,-1.001767826,-0.058213995,0.8579517831,-0.169190424,-0.498325074,0.3530554003,0.2951419633,0.1181858472,0.1178550383,0.1164279893,0.1143935711,0.1127936159,0.1107389053,-1.647591868,-6.375066407,2.186438174,3.0053034767,22.004889976,12.125718535,15.114344528,21.981672711,-1.294536468,-6.079924444,2.3046240213,3.123158515,22.121317965,12.240112106,15.227138144,22.092411617
050,3,5,12,043,Florida,Glades County,12884,12881,12870,12836,12670,12672,12952,13111,13420,13608,13724,-11,-34,-166,2,280,159,309,188,116,20,72,72,65,61,69,72,65,67,8,108,106,115,96,129,118,104,120,12,-36,-34,-50,-35,-60,-46,-39,-53,16,72,37,19,19,27,33,35,39,-40,-72,-171,34,290,192,320,191,130,-24,0,-134,53,309,219,353,226,169,1,2,2,-1,6,0,2,1,0,1483,1483,1483,1481,1477,1482,1481,1479,1477,1462,5.6018050261,5.6457304164,5.1298240076,4.7611614112,5.2948624487,5.427612981,4.8098268462,4.9026781794,8.4027075391,8.3117697797,9.0758424749,7.4929753356,9.8990906649,8.8952546078,7.695722954,8.7809161423,-2.800902513,-2.666039363,-3.946018467,-2.731813924,-4.604228216,-3.467641627,-2.885896108,-3.878237963,5.6018050261,2.9012781306,1.4994870176,1.4829847018,2.0719026973,2.4876559496,2.5899067634,2.8537977462,-5.601805026,-13.40860974,2.6832925578,22.63502966,14.733530292,24.12272436,14.133491194,9.5126591541,0,-10.50733161,4.1827795754,24.118014362,16.805432989,26.61038031,16.723397958,12.3664569
050,3,5,12,045,Florida,Gulf County,15863,15861,15823,15758,15767,15881,16000,15928,16061,16122,16164,-38,-65,9,114,119,-72,133,61,42,26,127,131,118,131,112,119,124,119,17,155,169,204,163,183,186,168,184,9,-28,-38,-86,-32,-71,-67,-44,-65,1,0,6,4,3,6,7,9,11,-51,-36,39,193,146,-7,193,98,96,-50,-36,45,197,149,-1,200,107,107,3,-1,2,3,2,0,0,-2,0,3450,3396,3351,3452,3496,3589,3383,3333,3078,2983,8.0428105506,8.3108643933,7.4570273003,8.218060914,7.0157855174,7.4400575198,7.7059317031,7.3716161804,9.8160286248,10.721649485,12.891809909,10.225526175,11.463292408,11.628997468,10.440294565,11.39812922,-1.773218074,-2.410785091,-5.434782609,-2.007465261,-4.447506891,-4.188939948,-2.734362862,-4.02651304,0,0.3806502776,0.2527805865,0.1881998683,0.3758456527,0.4376504423,0.5593014946,0.681409899,-2.27985181,2.4742268041,12.196663296,9.1590602553,-0.438486595,12.06664791,6.0901718298,5.9468500279,-2.27985181,2.8548770817,12.449443883,9.3472601236,-0.062640942,12.504298353,6.6494733244,6.6282599269
050,3,5,12,047,Florida,Hamilton County,14799,14799,14683,14592,14720,14339,14070,14267,14309,14389,14310,-116,-91,128,-381,-269,197,42,80,-79,39,181,148,136,158,154,162,159,156,13,125,137,124,156,151,138,136,140,26,56,11,12,2,3,24,23,16,1,12,10,7,7,10,11,10,15,-155,-161,102,-410,-288,181,8,48,-108,-154,-149,112,-403,-281,191,19,58,-93,12,2,5,10,10,3,-1,-1,-2,3064,2994,2940,2998,2734,2479,2674,2705,2746,2645,12.365499573,10.098253275,9.3602670429,11.123235594,10.869181635,11.33818589,11.080911562,10.871458936,8.5397096499,9.3477074236,8.5343611274,10.982435144,10.657444331,9.6584546473,9.478012405,9.7564375065,3.8257899231,0.7505458515,0.8259059156,0.1408004506,0.2117373046,1.679731243,1.6028991567,1.1150214293,0.8198121264,0.6823144105,0.4817784507,0.492801577,0.7057910153,0.7698768197,0.6969126768,1.04533259,-10.99914603,6.9596069869,-28.21845211,-20.27526488,12.774817377,0.5599104143,3.3451808488,-7.526394648,-10.1793339,7.6419213974,-27.73667366,-19.7824633,13.480608392,1.329787234,4.0420935257,-6.481062058
050,3,5,12,049,Florida,Hardee County,27731,27731,27724,27682,27444,27319,27281,27185,27229,27202,27245,-7,-42,-238,-125,-38,-96,44,-27,43,87,408,408,382,392,401,390,373,359,74,199,195,209,184,238,214,192,202,13,209,213,173,208,163,176,181,157,25,129,92,46,-5,20,26,15,16,-45,-384,-554,-350,-242,-279,-157,-225,-132,-20,-255,-462,-304,-247,-259,-131,-210,-116,0,4,11,6,1,0,-1,2,2,1984,1984,1982,1997,1999,2006,1965,1932,1641,1627,14.727646825,14.802452563,13.951025327,14.358974359,14.724782433,14.334546256,13.705425217,13.187136114,7.1833375447,7.0747015927,7.6328908204,6.7399267399,8.739397055,7.8656228177,7.054803329,7.4200598747,7.5443092806,7.7277509705,6.3181345069,7.619047619,5.985385378,6.4689234388,6.6506218883,5.7670762393,4.6565353933,3.3378079309,1.6799664007,-0.183150183,0.7344031139,0.9556364171,0.5511565101,0.5877275148,-13.86131466,-20.09940863,-12.78235305,-8.864468864,-10.24492344,-5.770573749,-8.267347651,-4.848751997,-9.204779266,-16.7616007,-11.10238665,-9.047619048,-9.510520325,-4.814937332,-7.716191141,-4.261024483
050,3,5,12,051,Florida,Hendry County,39140,39143,39013,38977,37887,37831,38508,39325,40103,41144,41556,-130,-36,-1090,-56,677,817,778,1041,412,156,619,577,604,554,580,603,596,569,97,275,248,253,298,276,310,264,314,59,344,329,351,256,304,293,332,255,42,225,154,179,191,460,568,481,500,-250,-615,-1635,-595,226,56,-79,228,-343,-208,-390,-1481,-416,417,516,489,709,157,19,10,62,9,4,-3,-4,0,0,1942,1859,1751,954,696,697,696,694,696,696,15.873829978,15.013530391,15.953934335,14.514206369,14.903704084,15.183562472,14.671310941,13.760580411,7.0521861777,6.4529558701,6.6826910378,7.8072806822,7.0921074608,7.8058115526,6.4987014905,7.5937122128,8.8216438005,8.5605745212,9.2712432975,6.7069256867,7.8115966235,7.3777509191,8.1726094502,6.1668681983,5.769970509,4.0070774355,4.7280699437,5.0039953366,11.820179101,14.302261167,11.840437185,12.091898428,-15.77125272,-42.54267277,-15.71621015,5.9209578328,1.4389783254,-1.989222944,5.6125149236,-8.295042322,-10.00128222,-38.53559534,-10.9881402,10.924953169,13.259157427,12.313038223,17.452952109,3.7968561064
050,3,5,12,053,Florida,Hernando County,172778,172777,172966,172830,172719,173655,175322,177949,182558,186784,190865,189,-136,-111,936,1667,2627,4609,4226,4081,368,1518,1437,1437,1496,1517,1591,1591,1588,636,2483,2467,2512,2416,2542,2606,2858,2797,-268,-965,-1030,-1075,-920,-1025,-1015,-1267,-1209,43,135,93,104,226,299,364,372,470,408,713,830,1891,2324,3320,5245,5102,4800,451,848,923,1995,2550,3619,5609,5474,5270,6,-19,-4,16,37,33,15,19,20,1828,1828,1828,1767,1837,1835,1826,1789,1820,1831,8.7797429698,8.3171995867,8.2973895269,8.573630927,8.5883075599,8.8264582935,8.6153213011,8.4099256188,14.361068376,14.278727474,14.504552882,13.846184706,14.391218073,14.457416916,15.476171137,14.812696446,-5.581325406,-5.961527888,-6.207163355,-5.272553779,-5.802910513,-5.630958622,-6.860849836,-6.402770827,0.7808071811,0.5382738772,0.6005069665,1.2952142978,1.6927514571,2.0193782645,2.0143931641,2.4890837789,4.1238186677,4.8039496569,10.9188334,13.318929328,18.795768687,29.097909333,27.627510546,25.420430082,4.9046258488,5.3422235341,11.519340366,14.614143626,20.488520145,31.117287598,29.64190371,27.909513861
050,3,5,12,055,Florida,Highlands County,98786,98786,98634,98477,98222,98088,98606,100222,102191,104060,105424,-152,-157,-255,-134,518,1616,1969,1869,1364,217,914,901,881,894,938,927,910,906,414,1392,1447,1490,1425,1453,1489,1647,1637,-197,-478,-546,-609,-531,-515,-562,-737,-731,30,209,205,209,383,512,598,590,682,35,125,109,276,667,1605,1930,2015,1410,65,334,314,485,1050,2117,2528,2605,2092,-20,-13,-23,-10,-1,14,3,1,3,1733,1733,1733,1733,1733,1733,1733,1737,1734,1734,9.2739623867,9.1612057001,8.9755998166,9.0902620314,9.4352908041,9.1594907442,8.8241996402,8.649825285,14.12402149,14.712835347,15.180072335,14.489511627,14.615647695,14.712493763,15.970831657,15.628878578,-4.850059104,-5.551629647,-6.204472518,-5.399249596,-5.180356891,-5.553003019,-7.146632016,-6.979053293,2.120632537,2.0844030727,2.129285314,3.8943740023,5.1501800551,5.908711397,5.7211843821,6.5112371351,1.2683208953,1.1082923655,2.8118791707,6.7821082494,16.144607399,19.069921398,19.539299203,13.461648622,3.3889534323,3.1926954382,4.9411644847,10.676482252,21.294787454,24.978632795,25.260483586,19.972885757
050,3,5,12,057,Florida,Hillsborough County,1229226,1229178,1233491,1271110,1281712,1293824,1317571,1348848,1380991,1410115,1436888,4313,37619,10602,12112,23747,31277,32143,29124,26773,3761,16540,16446,16411,16783,17289,17453,17279,17223,2133,9107,9253,9916,9634,10380,10556,10789,11369,1628,7433,7193,6495,7149,6909,6897,6490,5854,1425,6667,6813,6725,7475,9044,10456,10671,12011,1239,22770,-3445,-1069,9096,15190,14753,11919,8875,2664,29437,3368,5656,16571,24234,25209,22590,20886,21,749,41,-39,27,134,37,44,33,22065,22051,22078,22331,22221,23145,22814,22363,22959,22977,13.207692563,12.884564611,12.743755086,12.853666335,12.967954399,12.786834681,12.381471718,12.099038884,7.2722162133,7.2492324181,7.7001447466,7.3784318343,7.785723099,7.7337894286,7.7309854946,7.9866442009,5.9354763493,5.6353321932,5.0436103398,5.4752345011,5.1822312997,5.0530452529,4.650486223,4.1123946831,5.3238020747,5.3376224429,5.2222139392,5.7249094832,6.7836300296,7.6605250346,7.6464311997,8.4376447794,18.182536859,-2.69897392,-0.830118469,6.9663915264,11.393558177,10.808696044,8.5407003532,6.2346263773,23.506338934,2.6386485231,4.3920954706,12.69130101,18.177188206,18.469221079,16.187131553,14.672271157
050,3,5,12,059,Florida,Holmes County,19927,19924,19845,19838,19696,19595,19566,19270,19389,19448,19477,-79,-7,-142,-101,-29,-296,119,59,29,49,200,189,191,183,207,203,211,202,83,263,236,266,250,249,258,252,229,-34,-63,-47,-75,-67,-42,-55,-41,-27,1,7,2,0,-8,-6,-6,-7,-5,-46,51,-94,-24,50,-250,178,107,64,-45,58,-92,-24,42,-256,172,100,59,0,-2,-3,-2,-4,2,2,0,-3,1732,1736,1774,1851,1874,1861,1789,1806,1854,1776,10.079883073,9.5613901958,9.7223282686,9.3460330431,10.660212174,10.502082309,10.865926822,10.378933847,13.255046241,11.939090403,13.539996437,12.767804704,12.823153775,13.347474068,12.977315447,11.766217084,-3.175163168,-2.377700207,-3.817668168,-3.421771661,-2.162941601,-2.845391759,-2.111388624,-1.387283237,0.3527959076,0.1011787322,0,-0.408569751,-0.308991657,-0.310406374,-0.360480985,-0.256904303,2.5703701837,-4.755400415,-1.221653814,2.5535609407,-12.87465238,9.2087224191,5.5102093365,3.2883750803,2.9231660913,-4.654221683,-1.221653814,2.1449911902,-13.18364404,8.8983160454,5.1497283518,3.0314707771
050,3,5,12,061,Florida,Indian River County,138028,138028,138272,139100,140485,141913,144469,147478,151248,154314,157413,244,828,1385,1428,2556,3009,3770,3066,3099,316,1323,1246,1225,1263,1233,1246,1280,1243,407,1742,1714,1851,1894,2058,1984,2048,2088,-91,-419,-468,-626,-631,-825,-738,-768,-845,30,221,199,238,252,315,389,376,388,308,1033,1639,1819,2878,3482,4101,3446,3533,338,1254,1838,2057,3130,3797,4490,3822,3921,-3,-7,15,-3,57,37,18,12,23,1794,1795,1793,1647,1323,1324,1323,1325,1328,1327,9.5395353532,8.9132106515,8.6756988364,8.8203867562,8.4467386204,8.3420927539,8.3780051184,7.9749267789,12.560748742,12.261029741,13.109157997,13.227088295,14.098449376,13.28307546,13.40480819,13.39633718,-3.021213389,-3.347819089,-4.43345916,-4.406701539,-5.651710756,-4.940982707,-5.026803071,-5.421410401,1.5935278254,1.4235384588,1.6855643454,1.7598871437,2.1579259249,2.6043933236,2.4610390035,2.4893576751,7.4484807407,11.724520271,12.882527497,20.09902857,23.853644668,27.456599024,22.555160655,22.667269758,9.0420085661,13.14805873,14.568091842,21.858915714,26.011570593,30.060992348,25.016199658,25.156627434
050,3,5,12,063,Florida,Jackson County,49746,49761,49646,49188,49106,48878,48733,48625,48337,48360,48305,-115,-458,-82,-228,-145,-108,-288,23,-55,120,462,490,506,500,519,511,510,507,98,538,550,538,577,594,637,645,612,22,-76,-60,-32,-77,-75,-126,-135,-105,1,17,12,35,45,51,63,64,67,-143,-405,-33,-230,-108,-79,-224,95,-13,-142,-388,-21,-195,-63,-28,-161,159,54,5,6,-1,-1,-5,-5,-1,-1,-4,8009,7916,7819,8377,8093,8151,8065,7852,7813,7784,9.3490094502,9.9700897308,10.328216852,10.244747006,10.661681629,10.540211629,10.548414118,10.489836032,10.886941741,11.190917045,10.981384716,11.822438045,12.202387066,13.139167921,13.340641385,12.662287281,-1.537932291,-1.220827314,-0.653167864,-1.577691039,-1.540705438,-2.598956292,-2.792227267,-2.172451249,0.3440111702,0.2441654628,0.7144023514,0.9220272305,1.0476796976,1.2994781461,1.323722556,1.3862307971,-8.195560232,-0.671455023,-4.694644024,-2.212865353,-1.622876394,-4.620366742,1.9649006691,-0.268970155,-7.851549062,-0.42728956,-3.980241672,-1.290838123,-0.575196697,-3.320888596,3.2886232251,1.1172606424
050,3,5,12,065,Florida,Jefferson County,14761,14759,14754,14526,14216,14207,14052,14101,13938,14147,14288,-5,-228,-310,-9,-155,49,-163,209,141,32,129,125,144,128,128,123,126,123,14,174,151,158,153,153,166,167,159,18,-45,-26,-14,-25,-25,-43,-41,-36,0,1,-3,-2,-1,-2,-2,0,0,-24,-188,-287,6,-129,76,-117,248,177,-24,-187,-290,4,-130,74,-119,248,177,1,4,6,1,0,0,-1,2,0,1339,1329,1285,1200,1287,1304,1291,1176,1249,1284,8.8114754098,8.6980725071,10.13263906,9.0590608302,9.0931694668,8.7734940618,8.9727612605,8.6513100053,11.885245902,10.507271589,11.117756746,10.828408649,10.869179128,11.840650522,11.89246929,11.183400739,-3.073770492,-1.809199081,-0.985117686,-1.769347818,-1.776009661,-3.067156461,-2.919708029,-2.532090733,0.0683060109,-0.20875374,-0.140731098,-0.070773913,-0.142080773,-0.14265844,0,0,-12.84153005,-19.97077448,0.4221932942,-9.129834743,5.3990693709,-8.345518742,17.660672957,12.449446105,-12.77322404,-20.17952822,0.2814621961,-9.200608656,5.256988598,-8.488177182,17.660672957,12.449446105
